,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
477,590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,Orange,CPP1,GT,OP,50.0,49.4,49.4,,9,2011,NG,,,,,,N,Y,,W,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Anaheim,22,33.858056,-117.861667
478,590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,Orange,CPP2,GT,OP,50.0,48.0,48.0,,9,2011,NG,,,,,,N,Y,,W,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Anaheim,22,33.858056,-117.861667
479,590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,Orange,CPP3,GT,OP,50.0,48.0,48.0,,8,2011,NG,,,,,,N,Y,,W,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Anaheim,22,33.858056,-117.861667
480,590,City of Anaheim - (CA),57027,Canyon Power Plant,CA,Orange,CPP4,GT,OP,50.0,49.4,49.4,,8,2011,NG,,,,,,N,Y,,W,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Anaheim,22,33.858056,-117.861667
481,599,Anchorage Municipal Light and Power,75,Anchorage 1,AK,Anchorage,1,GT,OP,12.5,14.0,16.2,,11,1962,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.2221,-149.8661
482,599,Anchorage Municipal Light and Power,75,Anchorage 1,AK,Anchorage,2,GT,OP,12.5,14.0,16.2,,3,1962,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.2221,-149.8661
483,599,Anchorage Municipal Light and Power,75,Anchorage 1,AK,Anchorage,3R,GT,OP,48.9,29.3,32.9,,8,2007,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.2221,-149.8661
484,599,Anchorage Municipal Light and Power,75,Anchorage 1,AK,Anchorage,4,GT,OP,27.0,31.1,33.2,,3,1972,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.2221,-149.8661
488,599,Anchorage Municipal Light and Power,6559,George M Sullivan Generation Plant 2,AK,Anchorage,5,CT,OP,38.1,33.8,37.4,,1,1975,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.229713000000004,-149.716744
489,599,Anchorage Municipal Light and Power,6559,George M Sullivan Generation Plant 2,AK,Anchorage,6,CA,OP,33.0,34.0,37.5,,3,1979,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.229713000000004,-149.716744
490,599,Anchorage Municipal Light and Power,6559,George M Sullivan Generation Plant 2,AK,Anchorage,7,CT,OP,102.6,74.4,81.8,,6,1979,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.229713000000004,-149.716744
491,599,Anchorage Municipal Light and Power,6559,George M Sullivan Generation Plant 2,AK,Anchorage,GT8,GT,OP,92.6,77.7,86.5,,12,1984,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Anchorage Municipal Light and Power,22,61.229713000000004,-149.716744
495,623,Anheuser-Busch Inc,10431,Anheuser-Busch Jacksonville,FL,DUVAL,GEN1,GT,OP,8.6,8.6,8.6,,11,1987,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,JEA,311,30.434240000000003,-81.645351
496,641,ANP Bellingham Energy Company LLC,55211,ANP Bellingham Energy Project,MA,Norfolk,U1,CS,OP,289.0,249.2,279.4,,11,2002,NG,,,,,,N,Y,Y,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,National Grid,22,42.110577,-71.453468
497,641,ANP Bellingham Energy Company LLC,55211,ANP Bellingham Energy Project,MA,Norfolk,U2,CS,OP,289.0,246.2,276.4,,12,2002,NG,,,,,,N,Y,Y,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,National Grid,22,42.110577,-71.453468
498,656,ANP Blackstone Energy Company LLC,55212,ANP Blackstone Energy Project,MA,Worcester,U1,CS,OP,289.0,227.7,254.2,,6,2001,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,NSTAR Electric Company,22,42.059876,-71.515811
499,656,ANP Blackstone Energy Company LLC,55212,ANP Blackstone Energy Project,MA,Worcester,U2,CS,OP,289.0,228.6,253.4,,7,2001,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,NSTAR Electric Company,22,42.059876,-71.515811
505,695,City of Ansley - (NE),2214,Ansley,NE,Custer,2,IC,OP,0.9,0.8,0.8,,10,1976,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Custer Public Power District,22,41.3528,-99.4978
507,701,City of Anthony - (KS),1258,Anthony,KS,Harper,IC1,IC,OP,4.1,4.1,4.1,,8,1972,NG,DFO,,,,,Y,N,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Anthony,22,37.1517,-98.0311
508,701,City of Anthony - (KS),1258,Anthony,KS,Harper,IC2,IC,OP,3.0,3.0,3.0,,6,1976,NG,DFO,,,,,Y,N,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Anthony,22,37.1517,-98.0311
509,701,City of Anthony - (KS),1258,Anthony,KS,Harper,IC3,IC,OP,4.0,4.0,4.0,,7,1981,NG,DFO,,,,,Y,N,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Anthony,22,37.1517,-98.0311
559,733,Appalachian Power Co,55276,Ceredo Generating Station,WV,Wayne,01,GT,OP,86.5,75.0,86.0,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,38.3681,-82.5339
560,733,Appalachian Power Co,55276,Ceredo Generating Station,WV,Wayne,02,GT,OP,86.5,75.0,86.0,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,38.3681,-82.5339
561,733,Appalachian Power Co,55276,Ceredo Generating Station,WV,Wayne,03,GT,OP,86.5,75.0,86.0,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,38.3681,-82.5339
562,733,Appalachian Power Co,55276,Ceredo Generating Station,WV,Wayne,04,GT,OP,86.5,75.0,88.6,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,38.3681,-82.5339
563,733,Appalachian Power Co,55276,Ceredo Generating Station,WV,Wayne,05,GT,OP,86.5,75.0,86.0,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,38.3681,-82.5339
564,733,Appalachian Power Co,55276,Ceredo Generating Station,WV,Wayne,06,GT,OP,86.5,75.0,86.0,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,38.3681,-82.5339
565,733,Appalachian Power Co,55350,Dresden Energy Facility,OH,Muskingum,1,CT,OP,198.9,158.3,183.3,,2,2012,NG,DFO,,,,,Y,N,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,40.0928,-82.0276
566,733,Appalachian Power Co,55350,Dresden Energy Facility,OH,Muskingum,2,CT,OP,198.9,158.3,183.3,,2,2012,NG,DFO,,,,,Y,N,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,40.0928,-82.0276
567,733,Appalachian Power Co,55350,Dresden Energy Facility,OH,Muskingum,3,CA,OP,280.5,223.4,258.4,,2,2012,NG,DFO,,,,,N,N,,S,,N,Electric Utility,1,,Y,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Appalachian Power Co,22,40.0928,-82.0276
568,745,Applied Energy Inc,10810,NTC/MCRD Energy Facility,CA,SAN DIEGO,GEN1,CT,OP,23.0,21.6,22.0,,5,1989,NG,,,,,,N,Y,,S,,Y,IPP CHP,3,T,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.7353,-117.2083
569,745,Applied Energy Inc,10810,NTC/MCRD Energy Facility,CA,SAN DIEGO,GEN2,CA,OP,2.6,2.2,2.4,,5,1989,NG,,,,,,N,N,,S,,Y,IPP CHP,3,B,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.7353,-117.2083
570,745,Applied Energy Inc,10811,Naval Station Energy Facility,CA,San Diego,GEN1,CT,OP,38.3,36.7,37.5,,7,1989,NG,,,,,,N,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.679269,-117.122447
571,745,Applied Energy Inc,10811,Naval Station Energy Facility,CA,San Diego,GEN2,CA,OP,11.6,9.8,10.0,,7,1989,NG,,,,,,N,Y,,S,,Y,IPP CHP,3,T,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.679269,-117.122447
572,745,Applied Energy Inc,10811,Naval Station Energy Facility,CA,San Diego,GEN3,CA,OP,5.2,4.8,4.8,,7,2005,NG,,,,,,N,N,,W,,Y,IPP CHP,3,B,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.679269,-117.122447
573,745,Applied Energy Inc,10812,North Island Energy Facility,CA,San Diego,GEN1,CT,OP,36.3,38.0,38.0,,6,1989,NG,,,,,,N,Y,,S,,Y,IPP CHP,3,T,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.70516,-117.18966499999999
574,745,Applied Energy Inc,10812,North Island Energy Facility,CA,San Diego,GEN2,CA,OP,4.0,3.5,3.8,,6,1989,NG,,,,,,N,N,,S,,Y,IPP CHP,3,B,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.70516,-117.18966499999999
581,765,City of Arcadia - (WI),4100,Arcadia Electric,WI,Trempealeau,5,IC,OP,3.0,3.0,3.0,,9,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Dairyland Power Coop,22,44.2524,-91.5034
582,765,City of Arcadia - (WI),4100,Arcadia Electric,WI,Trempealeau,6,IC,OP,3.0,3.0,3.0,,9,1987,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Dairyland Power Coop,22,44.2524,-91.5034
611,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN6,GT,OP,18.0,15.0,18.0,,1,1988,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,N,,,,,,,,Central Illinois Light Co,311,40.677188,-89.604911
612,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN7,GT,OP,18.0,15.0,18.0,,1,1988,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Central Illinois Light Co,311,40.677188,-89.604911
613,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN8,GT,OP,13.0,10.0,13.0,,3,1996,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Central Illinois Light Co,311,40.677188,-89.604911
614,772,Archer Daniels Midland Co,54316,Archer Daniels Midland Southport,NC,Brunswick,GEN1,GT,SB,18.0,15.0,18.0,,9,1992,NG,DFO,,,,,Y,Y,Y,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,311,33.9397,-77.9905
615,772,Archer Daniels Midland Co,54316,Archer Daniels Midland Southport,NC,Brunswick,GEN2,GT,SB,17.5,15.0,17.5,,10,1992,NG,DFO,,,,,Y,Y,Y,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,311,33.9397,-77.9905
616,772,Archer Daniels Midland Co,54316,Archer Daniels Midland Southport,NC,Brunswick,GEN3,GT,SB,17.0,15.0,17.0,,4,1995,NG,DFO,,,,,Y,Y,Y,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,311,33.9397,-77.9905
630,796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,GT1,CT,SB,11.5,10.0,10.0,,2,1963,NG,,,,,,N,Y,Y,S,,Y,Electric Utility,1,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southwest Transmission Coop Inc,22,32.0603,-109.8931
631,796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,GT2,GT,SB,20.4,18.5,20.0,,6,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southwest Transmission Coop Inc,22,32.0603,-109.8931
632,796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,GT3,GT,SB,78.7,60.0,63.0,,6,1975,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southwest Transmission Coop Inc,22,32.0603,-109.8931
633,796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,GT4,GT,SB,60.5,38.0,44.0,,10,2002,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southwest Transmission Coop Inc,22,32.0603,-109.8931
634,796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,ST1,CA,SB,81.6,72.0,72.0,,11,1964,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southwest Transmission Coop Inc,22,32.0603,-109.8931
642,803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,1,ST,OP,113.6,110.0,110.0,,6,1960,NG,DFO,RFO,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,NG,,,,Arizona Public Service Co,22,33.4225,-111.9122
643,803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,2,ST,OP,113.6,110.0,110.0,,3,1960,NG,DFO,RFO,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,NG,,,,Arizona Public Service Co,22,33.4225,-111.9122
644,803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,GT1,GT,OP,53.1,50.0,62.0,,5,1972,NG,DFO,RFO,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4225,-111.9122
645,803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,GT2,GT,OP,53.1,50.0,62.0,,7,1973,NG,DFO,RFO,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4225,-111.9122
649,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,1B,CS,OP,132.0,85.0,92.0,,6,1976,NG,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
650,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,2B,CS,OP,132.0,85.0,92.0,,6,1976,NG,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
651,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,3B,CS,OP,132.0,85.0,92.0,,6,1976,NG,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
652,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,C4-1,CT,OP,91.0,68.0,80.0,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
653,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,C4-2,CA,OP,44.6,39.0,40.0,,6,2001,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
654,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,C5-1,CT,OP,184.5,160.0,160.0,,8,2003,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
655,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,C5-2,CT,OP,184.5,160.0,160.0,,8,2003,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
656,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,C5-3,CA,OP,200.6,170.0,186.0,,8,2003,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
657,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,GT1,GT,OP,53.1,50.0,62.0,,5,1972,NG,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
658,803,Arizona Public Service Co,117,West Phoenix,AZ,Maricopa,GT2,GT,OP,53.1,50.0,62.0,,7,1973,NG,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.4417,-112.1583
659,803,Arizona Public Service Co,118,Saguaro,AZ,Pinal,1,ST,OP,125.0,110.0,110.0,,7,1954,NG,RFO,DFO,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,7.0,2013.0,N,,,,,,,NG,,,,Arizona Public Service Co,22,32.5517,-111.3
660,803,Arizona Public Service Co,118,Saguaro,AZ,Pinal,2,ST,OP,125.0,100.0,100.0,,6,1955,NG,RFO,DFO,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,7.0,2013.0,N,,,,,,,NG,,,,Arizona Public Service Co,22,32.5517,-111.3
661,803,Arizona Public Service Co,118,Saguaro,AZ,Pinal,GE1,GT,OP,78.3,76.0,79.0,,7,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.5517,-111.3
662,803,Arizona Public Service Co,118,Saguaro,AZ,Pinal,GT1,GT,OP,53.1,50.0,62.0,,5,1972,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.5517,-111.3
663,803,Arizona Public Service Co,118,Saguaro,AZ,Pinal,GT2,GT,OP,53.1,50.0,62.0,,7,1973,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.5517,-111.3
665,803,Arizona Public Service Co,120,Yucca,AZ,Yuma,GT1,GT,OP,23.6,18.0,22.0,,7,1971,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.7214,-114.7106
666,803,Arizona Public Service Co,120,Yucca,AZ,Yuma,GT2,GT,OP,23.6,18.0,22.0,,7,1971,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.7214,-114.7106
668,803,Arizona Public Service Co,120,Yucca,AZ,Yuma,GT3,GT,OP,72.4,52.0,62.0,,6,1973,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.7214,-114.7106
670,803,Arizona Public Service Co,120,Yucca,AZ,Yuma,GT5,GT,OP,60.5,47.0,49.0,,6,2008,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.7214,-114.7106
671,803,Arizona Public Service Co,120,Yucca,AZ,Yuma,GT6,GT,OP,60.5,47.0,49.0,,6,2008,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.7214,-114.7106
672,803,Arizona Public Service Co,120,Yucca,AZ,Yuma,ST1,ST,OP,86.7,75.0,75.0,,4,1959,NG,RFO,,,,,Y,Y,,W,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,NG,,,,Arizona Public Service Co,22,32.7214,-114.7106
681,803,Arizona Public Service Co,55455,Red Hawk,AZ,Maricopa,CT1A,CT,OP,187.5,148.0,166.0,,7,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Salt River Project,22,33.334562,-112.84064099999999
682,803,Arizona Public Service Co,55455,Red Hawk,AZ,Maricopa,CT1B,CT,OP,181.6,148.0,166.0,,7,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Salt River Project,22,33.334562,-112.84064099999999
683,803,Arizona Public Service Co,55455,Red Hawk,AZ,Maricopa,CT2A,CT,OP,181.6,148.0,166.0,,7,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Salt River Project,22,33.334562,-112.84064099999999
684,803,Arizona Public Service Co,55455,Red Hawk,AZ,Maricopa,CT2B,CT,OP,181.6,148.0,161.0,,7,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Salt River Project,22,33.334562,-112.84064099999999
685,803,Arizona Public Service Co,55455,Red Hawk,AZ,Maricopa,ST1,CA,OP,204.0,171.0,174.0,,7,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Salt River Project,22,33.334562,-112.84064099999999
686,803,Arizona Public Service Co,55455,Red Hawk,AZ,Maricopa,ST2,CA,OP,204.0,171.0,174.0,,7,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salt River Project,22,33.334562,-112.84064099999999
687,803,Arizona Public Service Co,55522,Sundance,AZ,Pinal,CT1,GT,OP,60.5,41.0,44.0,,5,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Western Area Power Administration,22,32.9285,-111.5899
688,803,Arizona Public Service Co,55522,Sundance,AZ,Pinal,CT10,GT,OP,60.5,41.0,44.0,,6,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Western Area Power Administration,22,32.9285,-111.5899
689,803,Arizona Public Service Co,55522,Sundance,AZ,Pinal,CT2,GT,OP,60.5,41.0,44.0,,5,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Western Area Power Administration,22,32.9285,-111.5899
690,803,Arizona Public Service Co,55522,Sundance,AZ,Pinal,CT3,GT,OP,60.5,41.0,44.0,,5,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Western Area Power Administration,22,32.9285,-111.5899
691,803,Arizona Public Service Co,55522,Sundance,AZ,Pinal,CT4,GT,OP,60.5,41.0,44.0,,5,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Western Area Power Administration,22,32.9285,-111.5899
692,803,Arizona Public Service Co,55522,Sundance,AZ,Pinal,CT5,GT,OP,60.5,41.0,44.0,,5,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Western Area Power Administration,22,32.9285,-111.5899
